cv_0_pred_quantified_delivery,quantified_delivery,smiles,quantified_toxicity,Formulation,Helper_lipid_ID,Comment,Lipid/Cells,mRNA/Cells,Lipid_name,Experiment_ID,Cargo_type,Model_type,Experiment_weight,unnormalized_delivery,Cationic_Lipid_Mol_Ratio,Cationic_Lipid_to_mRNA_weight_ratio,mRNA/cells,toxicity_class,delivery_class,unnormalized_toxicity,Prediction_split_name
-0.06700255,0.41047,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCN(C)C,0.97126,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2764",3.2619482826353634,1.252762968495368,2A9-2C,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,0.97126,Lee_unsat
-0.5206433,-0.43352,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,0.96552,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2765",3.2764326644371877,1.252762968495368,2A9V-2C,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,0.96552,Lee_unsat
-0.69581705,-1.53719,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,0.97318,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2766",3.5307085428288203,1.252762968495368,3A4-2C,Lee_unsat,mRNA,IGROV1,1.0,1.0,,,,0.0,0.0,0.97318,Lee_unsat
-0.585975,-1.53719,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CC1)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,0.85824,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2767",3.726759104381723,1.252762968495368,4A1-2C,Lee_unsat,mRNA,IGROV1,1.0,1.0,,,,0.0,0.0,0.85824,Lee_unsat
-0.17398961,-0.43352,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2768",3.703321795245405,1.252762968495368,4A3-2C,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,1.0,Lee_unsat
0.053104863,-0.43352,CCC/C=C\CSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCN(CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC)CCC(=O)OCCOC(=O)C(C)CSC/C=C\CCC,0.91379,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2769",3.9052298430594576,1.252762968495368,6A3-2C,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,0.91379,Lee_unsat
0.29418895,0.41047,C=CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C,0.94444,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2774",3.726759104381723,1.252762968495368,4A1-5,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,0.94444,Lee_unsat
0.37330288,0.41047,C=CCCCCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C)CCC(=O)OCCOC(=O)C(C)CSCCCCC=C,0.94444,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2775",3.703321795245405,1.252762968495368,4A3-5,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,0.94444,Lee_unsat
0.063413545,0.41047,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCN(C)C,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2778",3.3687442469033764,1.252762968495368,2A9-Cit,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,1.0,Lee_unsat
0.07401609,0.41047,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2779",3.3807762397752565,1.252762968495368,2A9V-Cit,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,1.0,Lee_unsat
-0.21759072,-0.43352,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCO)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,0.89847,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2780",3.627462428702119,1.252762968495368,3A4-Cit,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,0.89847,Lee_unsat
-0.12968661,-0.43352,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN1CCN(CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CC1)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,0.89847,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2781",3.810386752752247,1.252762968495368,4A1-Cit,Lee_unsat,mRNA,IGROV1,1.0,2.7,,,,0.0,1.0,0.89847,Lee_unsat
0.26525724,0.41047,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,0.90805,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2782",3.7914384956174274,1.252762968495368,4A3-Cit,Lee_unsat,mRNA,IGROV1,1.0,4.0,,,,0.0,1.0,0.90805,Lee_unsat
1.0961452,1.50764,CC(C)=CCCC(C)CCSCC(C)C(=O)OCCOC(=O)CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCN(CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCN(CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C)CCC(=O)OCCOC(=O)C(C)CSCCC(C)CCC=C(C)C,0.95211,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2783",3.982341566000887,1.252762968495368,6A3-Cit,Lee_unsat,mRNA,IGROV1,1.0,5.69,,,,0.0,2.0,0.95211,Lee_unsat
0.9253733,1.33328,CCCCNCCOP(=O)(O)OCCCC,0.95,Liu_iphos,MDOA,,3.151918033414718,1.791759469228055,1A1-P4,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.93779,1.33328,CCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.203774697030664,1.791759469228055,1A1-P5,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.94275,1.33328,CCCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.253074302876895,1.791759469228055,1A1-P6,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.964364,1.33328,CCCCCCCOP(=O)(O)OCCNCCCC,0.85,Liu_iphos,MDOA,,3.300057222203905,1.791759469228055,1A1-P7,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
0.92449313,0.05583,CCCCCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.3449314490893527,1.791759469228055,1A1-P8,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.95120037,1.33328,CCCCCCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.3878781655705463,1.791759469228055,1A1-P9,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
1.1252732,1.33328,CCCCCCCCCCOP(=O)(O)OCCNCCCC,0.85,Liu_iphos,MDOA,,3.429056161690928,1.791759469228055,1A1-P10,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
1.1555592,1.33328,CCCCCCCCCCCOP(=O)(O)OCCNCCCC,0.85,Liu_iphos,MDOA,,3.4686053792552576,1.791759469228055,1A1-P11,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
1.2336518,1.33328,CCCCCCCCCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.5066497817984734,1.791759469228055,1A1-P12,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
1.2746533,2.61072,CCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.543299698151594,1.791759469228055,1A1-P13,Liu_iphos,mRNA,IGROV1,0.5,5.69,,,,0.0,2.0,0.95,Liu_iphos
1.0146738,1.33328,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,0.85,Liu_iphos,MDOA,,3.5786537514927814,1.791759469228055,1A1-P14,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
0.9187829,1.33328,CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.612800458865935,1.791759469228055,1A1-P15,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.83190507,1.33328,CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCC,0.95,Liu_iphos,MDOA,,3.64581956649241,1.791759469228055,1A1-P16,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.97910917,1.33328,CCCCCCNCCOP(=O)(O)OCCCC,0.95,Liu_iphos,MDOA,,3.253074302876895,1.791759469228055,2A1-P4,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.9585754,1.33328,CCCCCCNCCOP(=O)(O)OCCCCC,0.95,Liu_iphos,MDOA,,3.300057222203905,1.791759469228055,2A1-P5,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.85727805,1.33328,CCCCCCNCCOP(=O)(O)OCCCCCC,0.95,Liu_iphos,MDOA,,3.3449314490893527,1.791759469228055,2A1-P6,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
1.0179125,1.33328,CCCCCCCOP(=O)(O)OCCNCCCCCC,0.85,Liu_iphos,MDOA,,3.3878781655705463,1.791759469228055,2A1-P7,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
1.1020523,1.33328,CCCCCCCCOP(=O)(O)OCCNCCCCCC,0.95,Liu_iphos,MDOA,,3.429056161690928,1.791759469228055,2A1-P8,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
1.0823275,1.33328,CCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.95,Liu_iphos,MDOA,,3.4686053792552576,1.791759469228055,2A1-P9,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
1.3940551,2.61072,CCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.85,Liu_iphos,MDOA,,3.5066497817984734,1.791759469228055,2A1-P10,Liu_iphos,mRNA,IGROV1,0.5,5.69,,,,0.0,2.0,0.85,Liu_iphos
1.3125794,2.61072,CCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.85,Liu_iphos,MDOA,,3.543299698151594,1.791759469228055,2A1-P11,Liu_iphos,mRNA,IGROV1,0.5,5.69,,,,0.0,2.0,0.85,Liu_iphos
1.1155208,1.33328,CCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.95,Liu_iphos,MDOA,,3.5786537514927814,1.791759469228055,2A1-P12,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.92001987,1.33328,CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.95,Liu_iphos,MDOA,,3.612800458865935,1.791759469228055,2A1-P13,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.79708195,1.33328,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.95,Liu_iphos,MDOA,,3.64581956649241,1.791759469228055,2A1-P14,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.5229914,0.05583,CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.95,Liu_iphos,MDOA,,3.67778317170152,1.791759469228055,2A1-P15,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.5729009,1.33328,CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCC,0.95,Liu_iphos,MDOA,,3.7087566704175026,1.791759469228055,2A1-P16,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.6067775,0.05583,CCCCCCCCNCCOP(=O)(O)OCCCC,0.95,Liu_iphos,MDOA,,3.3449314490893527,1.791759469228055,3A1-P4,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.619095,0.05583,CCCCCCCCNCCOP(=O)(O)OCCCCC,0.95,Liu_iphos,MDOA,,3.3878781655705463,1.791759469228055,3A1-P5,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.5726193,1.33328,CCCCCCCCNCCOP(=O)(O)OCCCCCC,0.85,Liu_iphos,MDOA,,3.429056161690928,1.791759469228055,3A1-P6,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
0.5174687,0.05583,CCCCCCCCNCCOP(=O)(O)OCCCCCCC,0.95,Liu_iphos,MDOA,,3.4686053792552576,1.791759469228055,3A1-P7,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.41837707,0.05583,CCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.95,Liu_iphos,MDOA,,3.5066497817984734,1.791759469228055,3A1-P8,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.9774714,0.05583,CCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.95,Liu_iphos,MDOA,,3.543299698151594,1.791759469228055,3A1-P9,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.8756993,0.05583,CCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.95,Liu_iphos,MDOA,,3.5786537514927814,1.791759469228055,3A1-P10,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.8881132,1.33328,CCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.85,Liu_iphos,MDOA,,3.612800458865935,1.791759469228055,3A1-P11,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
0.6999655,0.05583,CCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.95,Liu_iphos,MDOA,,3.64581956649241,1.791759469228055,3A1-P12,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.6133702,0.05583,CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.95,Liu_iphos,MDOA,,3.67778317170152,1.791759469228055,3A1-P13,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.5753,0.05583,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.85,Liu_iphos,MDOA,,3.7087566704175026,1.791759469228055,3A1-P14,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.85,Liu_iphos
0.4342565,0.05583,CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.95,Liu_iphos,MDOA,,3.73879956346432,1.791759469228055,3A1-P15,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.37729788,0.05583,CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCC,0.95,Liu_iphos,MDOA,,3.767966144063507,1.791759469228055,3A1-P16,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.40385643,0.05583,CCCCCCCCCCNCCOP(=O)(O)OCCCC,0.95,Liu_iphos,MDOA,,3.429056161690928,1.791759469228055,4A1-P4,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.38216043,0.05583,CCCCCCCCCCNCCOP(=O)(O)OCCCCC,0.95,Liu_iphos,MDOA,,3.4686053792552576,1.791759469228055,4A1-P5,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.34762102,0.05583,CCCCCCCCCCNCCOP(=O)(O)OCCCCCC,0.95,Liu_iphos,MDOA,,3.5066497817984734,1.791759469228055,4A1-P6,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.33968663,0.05583,CCCCCCCCCCNCCOP(=O)(O)OCCCCCCC,0.85,Liu_iphos,MDOA,,3.543299698151594,1.791759469228055,4A1-P7,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.85,Liu_iphos
0.36346388,0.05583,CCCCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.95,Liu_iphos,MDOA,,3.5786537514927814,1.791759469228055,4A1-P8,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.36376467,0.05583,CCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.612800458865935,1.791759469228055,4A1-P9,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.53787464,1.33328,CCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCC,0.85,Liu_iphos,MDOA,,3.64581956649241,1.791759469228055,4A1-P10,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
0.7195794,1.33328,CCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.67778317170152,1.791759469228055,4A1-P11,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.64646554,1.33328,CCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.7087566704175026,1.791759469228055,4A1-P12,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.57506526,1.33328,CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.73879956346432,1.791759469228055,4A1-P13,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.5395021,0.05583,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.85,Liu_iphos,MDOA,,3.767966144063507,1.791759469228055,4A1-P14,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.85,Liu_iphos
0.5732594,0.05583,CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.7963060884528104,1.791759469228055,4A1-P15,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.4821174,0.05583,CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.823864964980271,1.791759469228055,4A1-P16,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.34035808,0.05583,CCCCCCCCCCCCNCCOP(=O)(O)OCCCC,0.95,Liu_iphos,MDOA,,3.5066497817984734,1.791759469228055,5A1-P4,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.2859779,0.05583,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCC,0.95,Liu_iphos,MDOA,,3.543299698151594,1.791759469228055,5A1-P5,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.25050005,0.05583,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCC,0.85,Liu_iphos,MDOA,,3.5786537514927814,1.791759469228055,5A1-P6,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.85,Liu_iphos
0.19053462,-1.22161,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCC,0.95,Liu_iphos,MDOA,,3.612800458865935,1.791759469228055,5A1-P7,Liu_iphos,mRNA,IGROV1,0.5,2.69,,,,0.0,0.0,0.95,Liu_iphos
0.36598578,0.05583,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.95,Liu_iphos,MDOA,,3.64581956649241,1.791759469228055,5A1-P8,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.46634513,0.05583,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.67778317170152,1.791759469228055,5A1-P9,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.4782403,0.05583,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCC,0.85,Liu_iphos,MDOA,,3.7087566704175026,1.791759469228055,5A1-P10,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.85,Liu_iphos
0.5477398,0.05583,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.73879956346432,1.791759469228055,5A1-P11,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.79310757,1.33328,CCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.767966144063507,1.791759469228055,5A1-P12,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.7267553,1.33328,CCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.7963060884528104,1.791759469228055,5A1-P13,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.6985157,1.33328,CCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.823864964980271,1.791759469228055,5A1-P14,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.4970385,0.05583,CCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.8506846749072343,1.791759469228055,5A1-P15,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.43815416,0.05583,CCCCCCCCCCCCCCCCOP(=O)(O)OCCNCCCCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.876803835626557,1.791759469228055,5A1-P16,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.24439901,0.05583,CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCC,0.95,Liu_iphos,MDOA,,3.5786537514927814,1.791759469228055,6A1-P4,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.21009094,0.05583,CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCC,0.95,Liu_iphos,MDOA,,3.612800458865935,1.791759469228055,6A1-P5,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.22895527,0.05583,CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCC,0.85,Liu_iphos,MDOA,,3.64581956649241,1.791759469228055,6A1-P6,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.85,Liu_iphos
0.30755737,0.05583,CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCC,0.95,Liu_iphos,MDOA,,3.67778317170152,1.791759469228055,6A1-P7,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.3968738,0.05583,CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCC,0.95,Liu_iphos,MDOA,,3.7087566704175026,1.791759469228055,6A1-P8,Liu_iphos,mRNA,IGROV1,0.5,3.69,,,,0.0,1.0,0.95,Liu_iphos
0.5822041,1.33328,CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCC,0.95,Liu_iphos,MDOA,,3.73879956346432,1.791759469228055,6A1-P9,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.95,Liu_iphos
0.75765365,1.33328,CCCCCCCCCCCCCCNCCOP(=O)(O)OCCCCCCCCCC,0.85,Liu_iphos,MDOA,,3.767966144063507,1.791759469228055,6A1-P10,Liu_iphos,mRNA,IGROV1,0.5,4.69,,,,0.0,2.0,0.85,Liu_iphos
